frame,id,x,y,w,h
132,32,841,339,45,93
132,38,257,257,43,79
132,41,681,310,47,84
132,43,1131,214,34,75
132,46,1098,242,44,66
132,47,1159,203,19,61
132,49,1155,205,46,79
132,52,1240,508,25,106
133,1,443,240,40,79
133,2,461,367,43,99
133,3,-343,192,36,98
133,4,774,166,34,64
133,6,621,306,53,83
133,9,-72,257,36,95
133,11,-55,115,31,61
133,12,-241,374,52,113
133,17,-150,471,48,121
133,22,277,122,28,64
133,27,-370,178,29,77
133,28,554,298,40,79
133,32,838,341,45,96
133,38,249,257,42,79
133,41,675,309,46,85
133,43,1130,214,32,71
133,46,1096,244,43,63
133,47,1156,203,19,61
133,49,1155,207,45,78
133,52,1252,493,26,108
134,1,439,240,40,78
134,2,460,366,43,99
134,3,-357,192,36,99
134,4,773,166,35,66
134,6,621,303,52,83
134,9,-84,257,37,96
134,11,-66,115,30,61
134,12,-249,373,52,114
134,17,-158,472,48,121
134,22,270,122,28,64
134,27,-383,178,29,77
134,28,553,298,40,79
134,32,840,342,45,97
134,38,240,257,42,79
134,41,671,307,45,86
134,43,1126,213,35,78
134,46,1089,246,43,62
134,47,1152,203,19,60
134,49,1155,209,45,76
134,52,1252,492,26,109
135,1,436,240,40,77
135,2,459,366,43,99
135,3,-372,192,37,99
135,4,768,167,34,65
135,6,617,301,54,84
135,9,-95,257,37,96
135,11,-78,115,30,61
135,12,-257,373,52,115
135,17,-166,472,48,121
135,22,263,122,28,64
135,27,-396,178,29,77
135,28,552,297,39,79
135,32,837,342,46,98
135,38,231,257,42,79
135,41,666,305,45,89
135,43,1121,213,37,82
135,46,1083,247,43,61
135,47,1148,203,19,60
135,49,1155,210,44,76
135,52,1251,491,27,113
135,55,1258,269,17,87
136,1,431,241,40,77
136,2,458,367,43,99
136,3,-386,192,37,100
136,4,765,168,32,64
136,6,615,300,54,84
136,9,-107,257,37,96
136,11,-90,115,30,60
136,17,-174,472,48,121
136,22,256,123,28,62
136,28,547,296,40,80
136,32,833,340,47,101
136,38,222,257,42,79
136,41,662,306,43,88
136,43,1120,213,38,82
136,46,1075,247,43,61
136,47,1145,203,19,60
136,49,1152,211,44,76
136,52,1249,489,29,118
136,55,1258,269,17,86
137,1,427,241,39,77
137,2,454,368,44,99
137,3,-400,192,37,101
137,4,761,169,31,63
137,6,615,300,54,83
137,9,-118,256,37,98
137,11,-101,114,30,61
137,17,-182,472,48,122
137,22,249,124,27,61
137,28,543,293,41,82
137,32,830,338,47,100
137,38,213,257,43,79
137,41,662,322,34,72
137,43,1124,214,32,70
137,46,1066,246,44,62
137,47,1141,203,19,59
137,49,1149,214,42,74
137,52,1248,487,29,122
137,55,1256,268,18,86
138,1,426,243,37,75
138,2,447,369,43,98
138,3,-414,192,37,101
138,4,756,169,30,62
138,6,622,300,51,84
138,9,-130,256,38,98
138,11,-113,114,30,61
138,17,-190,473,48,121
138,22,243,125,27,60
138,28,541,290,40,79
138,32,835,337,46,98
138,38,204,257,43,79
138,41,658,327,31,67
138,43,1119,216,38,78
138,46,1054,244,46,64
138,47,1137,202,19,60
138,49,1145,215,40,72
138,52,1256,502,25,107
138,55,1252,266,19,89
139,1,422,243,36,75
139,2,442,369,42,98
139,3,-428,192,37,102
139,4,749,168,32,64
139,6,626,300,56,91
139,9,-141,256,37,98
139,11,-125,114,30,60
139,17,-199,473,49,122
139,22,236,125,26,60
139,28,537,288,39,77
139,32,837,336,45,98
139,38,195,257,43,79
139,41,651,329,31,65
139,43,1118,217,36,78
139,46,1041,241,47,67
139,47,1134,202,18,60
139,49,1143,216,39,71
139,52,1253,503,25,105
139,55,1247,264,20,90
140,1,415,243,37,76
140,2,437,367,42,100
140,4,743,167,34,67
140,6,629,302,56,92
140,9,-153,256,38,99
140,11,-136,114,30,60
140,17,-207,473,49,122
140,22,227,125,26,61
140,28,534,287,39,78
140,32,828,336,46,99
140,38,186,256,43,80
140,41,644,330,31,64
140,43,1118,218,37,79
140,46,1027,239,48,69
140,47,1130,202,19,60
140,49,1140,217,39,72
140,52,1248,503,27,104
140,55,1242,263,22,89
141,1,409,242,38,77
141,2,432,364,43,102
141,4,743,167,33,68
141,6,619,300,58,93
141,9,-164,256,38,99
141,11,-148,113,30,61
141,17,-215,474,49,122
141,22,217,124,27,63
141,28,530,286,39,79
141,32,826,338,46,98
141,41,638,332,29,62
141,43,1114,219,36,79
141,46,1011,237,50,71
141,47,1126,202,19,59
141,49,1134,218,38,73
141,52,1244,500,29,104
141,55,1234,263,23,88
142,1,403,241,38,76
142,2,428,361,42,102
142,4,734,168,33,67
142,6,609,299,60,96
142,9,-176,255,38,100
142,11,-160,113,30,61
142,17,-223,474,49,122
142,22,207,124,28,63
142,28,525,285,38,80
142,32,827,338,45,98
142,41,631,334,29,61
142,43,1111,218,38,81
142,46,994,237,49,71
142,47,1123,202,18,59
142,49,1130,219,39,73
142,52,1243,499,29,106
142,55,1230,264,25,85
143,1,396,242,40,74
143,2,422,359,42,98
143,4,729,170,33,65
143,6,605,301,59,94
143,9,-187,255,38,101
143,11,-171,113,30,60
143,17,-231,474,49,123
143,22,198,124,28,63
143,28,519,283,38,81
143,32,823,337,46,100
143,41,625,335,28,60
143,43,1106,218,40,82
143,46,978,236,48,72
143,47,1119,202,19,59
143,49,1127,220,39,72
143,52,1246,500,28,98
143,55,1223,265,26,83
144,1,390,243,39,74
144,2,417,357,41,97
144,4,726,172,31,64
144,6,600,306,56,90
144,9,-199,255,39,101
144,11,-183,113,30,60
144,17,-239,474,49,123
144,22,189,124,27,63
144,28,513,281,38,79
144,32,818,337,48,98
144,41,618,337,28,58
144,43,1103,220,41,80
144,46,963,237,47,72
144,47,1115,202,19,58
144,49,1124,221,39,72
144,52,1251,502,28,99
144,55,1215,266,28,78
145,1,385,243,40,75
145,2,408,356,44,102
145,4,720,172,32,64
145,6,592,309,55,89
145,9,-211,255,39,101
145,11,-195,113,30,60
145,17,-247,475,49,122
145,22,181,126,27,62
145,28,509,280,37,77
145,32,827,336,41,85
145,41,612,339,27,56
145,43,1101,221,42,81
145,46,950,237,46,73
145,47,1112,201,18,59
145,49,1121,222,39,72
145,52,1249,502,29,101
145,55,1209,266,28,78
146,1,387,244,34,67
146,2,401,357,46,103
146,4,714,172,31,63
146,6,586,311,55,87
146,9,-222,255,39,102
146,11,-206,112,30,61
146,17,-255,475,49,123
146,22,174,128,26,60
146,28,506,280,36,77
146,32,829,336,44,92
146,41,626,299,29,59
146,43,1097,223,43,81
146,46,937,237,45,73
146,47,1108,201,19,59
146,49,1118,223,38,72
146,52,1245,499,31,105
146,55,1201,266,30,79
147,1,381,243,37,73
147,2,395,358,47,106
147,4,708,172,33,64
147,6,581,312,53,87
147,9,-234,255,40,102
147,11,-218,112,30,60
147,22,167,129,25,59
147,28,501,279,36,78
147,32,831,337,44,96
147,41,623,297,34,69
147,43,1092,223,43,82
147,46,924,236,45,75
147,47,1105,201,18,58
147,49,1115,224,38,72
147,52,1242,496,32,106
147,55,1193,265,32,80
148,1,376,243,38,75
148,2,389,360,48,105
148,4,705,172,33,66
148,6,577,312,52,87
148,9,-245,254,39,103
148,11,-230,112,30,60
148,22,158,131,26,59
148,28,497,277,37,80
148,32,825,338,46,98
148,41,619,294,38,76
148,43,1095,224,41,81
148,46,911,236,45,75
148,47,1101,201,18,58
148,49,1082,222,37,73
148,52,1241,495,33,108
148,55,1188,265,35,80
149,1,371,243,39,75
149,2,385,363,46,103
149,4,701,173,34,66
149,6,575,311,50,87
149,9,-257,254,40,104
149,11,-241,112,30,60
149,22,150,132,27,58
149,28,492,273,36,80
149,32,829,340,45,97
149,41,622,292,39,79
149,43,1094,224,41,82
149,46,899,235,45,75
149,47,1097,201,19,58
149,49,1077,221,37,75
149,52,1250,499,28,93
149,55,1187,266,35,78
150,1,367,243,40,76
150,2,378,367,47,102
150,4,698,174,34,67
150,6,570,311,50,89
150,9,-268,254,40,104
150,11,-253,111,30,60
150,22,143,132,28,59
150,28,489,271,35,78
150,32,828,339,47,100
150,41,626,292,40,81
150,43,1094,224,41,83
150,46,887,236,43,73
150,47,1094,201,18,57
150,49,1072,220,37,76
150,52,1250,499,28,92
150,55,1186,266,36,78
151,1,365,244,41,75
151,2,370,370,48,100
151,4,697,176,34,66
151,6,565,310,50,90
151,9,-280,254,40,104
151,11,-265,111,30,60
151,22,136,133,29,58
151,28,486,270,34,76
151,32,829,339,47,97
151,41,628,292,40,84
151,43,1094,225,41,82
151,46,874,237,41,72
151,47,1090,200,18,58
151,49,1066,219,39,78
151,52,1256,502,28,96
151,55,1183,266,37,79
152,1,362,245,41,75
152,2,361,371,49,100
152,4,697,177,33,65
152,6,562,311,48,90
152,9,-291,254,40,105
152,11,-276,111,29,60
152,22,130,135,30,57
152,28,483,269,34,76
152,32,834,338,46,95
152,41,630,293,38,84
152,43,1094,227,41,81
152,46,859,237,40,73
152,47,1086,200,18,58
152,49,1061,218,40,79
152,52,1256,514,25,85
152,55,1181,266,38,80
153,1,366,245,39,75
153,2,353,371,50,100
153,4,694,177,33,66
153,6,559,311,46,90
153,9,-303,253,41,106
153,11,-288,111,30,60
153,22,128,135,30,58
153,28,480,268,34,77
153,32,843,337,43,90
153,41,629,293,40,86
153,43,1093,228,41,84
153,46,848,238,39,72
153,49,1057,218,41,78
153,52,1254,523,23,76
153,55,1179,266,40,80
154,1,363,246,39,75
154,2,346,371,50,101
154,4,692,177,32,65
154,6,557,313,45,87
154,9,-314,253,40,106
154,11,-300,110,30,60
154,22,125,136,30,58
154,28,478,267,34,79
154,32,848,337,44,94
154,41,627,291,41,89
154,43,1093,230,39,82
154,46,837,239,40,73
154,49,1053,217,44,82
154,52,1254,525,23,75
154,55,1179,266,41,80
155,1,362,245,39,77
155,2,342,372,49,99
155,4,689,177,33,66
155,6,555,314,43,87
155,9,-326,253,41,107
155,11,-311,110,29,60
155,22,119,136,31,59
155,28,475,264,34,83
155,32,845,337,45,97
155,41,627,290,42,89
155,43,1094,231,38,82
155,46,828,239,40,74
155,49,1050,216,44,83
155,52,1255,528,22,72
155,55,1180,267,42,79
156,1,359,244,39,78
156,2,340,373,50,98
156,4,692,177,34,68
156,6,552,315,42,86
156,9,-337,253,40,107
156,11,-323,110,30,60
156,22,112,136,32,59
156,28,471,262,35,84
156,32,849,338,45,98
156,41,628,289,43,86
156,43,1092,231,38,83
156,46,817,239,40,75
156,49,1048,215,43,83
156,52,1255,530,21,70
156,55,1179,269,41,77
157,1,355,243,40,78
157,2,340,373,50,99
157,4,694,178,33,67
157,6,547,315,42,86
157,9,-349,253,41,107
157,11,-335,110,30,59
157,22,106,136,33,60
157,28,467,260,34,82
157,32,850,337,46,99
157,41,638,289,43,85
157,43,1089,231,39,83
157,46,806,238,41,76
157,49,1043,213,43,85
157,52,1255,533,21,67
157,55,1177,270,41,75
158,1,352,242,39,78
158,2,339,373,50,100
158,4,690,180,33,66
158,6,541,315,42,85
158,9,-361,253,42,108
158,11,-346,109,29,60
158,22,101,137,34,60
158,28,462,259,34,78
158,32,851,337,47,97
158,41,643,289,42,85
158,43,1086,231,40,83
158,46,789,236,43,78
158,49,1038,212,43,85
158,52,1256,535,20,66
158,55,1177,270,41,75
159,1,348,242,40,77
159,2,335,371,51,102
159,4,690,181,32,65
159,6,535,315,43,85
159,11,-358,109,30,60
159,22,95,138,34,59
159,28,459,258,33,75
159,32,852,336,48,94
159,41,647,289,41,86
159,43,1084,231,41,84
159,46,776,235,43,77
159,49,1033,212,43,85
159,52,1256,538,19,63
159,55,1173,270,44,76
160,1,351,243,39,75
160,2,329,370,52,103
160,4,688,180,31,65
160,6,531,315,43,83
160,22,90,139,34,59
160,28,456,258,35,75
160,32,865,335,48,95
160,41,648,288,41,88
160,43,1081,231,43,85
160,46,764,234,42,76
160,49,1029,212,42,85
160,52,1256,540,19,61
160,55,1167,269,46,79
161,1,347,245,39,74
161,2,323,369,53,104
161,4,683,179,31,66
161,6,529,315,43,83
161,22,85,139,34,59
161,28,455,258,35,75
161,32,874,338,47,94
161,41,645,287,43,89
161,43,1078,232,43,85
161,46,752,234,42,76
161,49,1024,213,42,84
161,52,1257,543,18,59
161,55,1161,269,49,79
162,1,348,246,37,74
162,2,318,370,52,100
162,4,678,178,32,67
162,6,527,315,43,82
162,22,82,139,32,58
162,28,451,256,36,77
162,32,873,337,46,95
162,41,644,285,44,92
162,43,1077,232,42,85
162,46,741,234,42,77
162,49,1021,214,41,83
162,52,1257,545,17,57
162,55,1158,269,49,79
163,1,344,247,36,73
163,2,314,372,50,97
163,4,673,177,33,67
163,6,526,313,44,85
163,22,75,138,33,60
163,28,445,254,37,79
163,32,876,339,45,93
163,41,644,283,43,88
163,43,1077,231,41,85
163,46,731,236,42,76
163,49,1018,215,41,82
163,52,1257,548,17,54
163,55,1158,269,49,79
164,1,338,247,36,74
164,2,311,373,49,96
164,4,671,177,35,67
